"","Date","Date_Exposed","DAE","Pool","Pool_Endo","Group","Endophyte","Distance","Plant","Leaf","Dam","Rhiz","Coll","Pucc","Sept"
"5862","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,364,3,"D",0,0,1,0
"5863","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,364,4,"D",1,0,0,0
"5864","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,364,5,"ND",0,0,0,0
"5865","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,364,6,"ND",0,0,0,0
"5866","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,364,7,"ND",0,0,0,0
"5867","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,337,1,"D",0,0,1,0
"5868","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,337,2,"ND",0,0,0,0
"5869","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,337,3,"D",1,0,1,0
"5870","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,337,4,"D",1,0,0,0
"5871","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,337,5,"D",0,0,1,0
"5872","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,337,6,"ND",0,0,0,0
"5873","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,337,7,"D",1,0,1,0
"5874","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,357,1,"D",0,0,1,0
"5875","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,357,2,"ND",0,0,0,0
"5876","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,357,3,"D",0,0,1,0
"5877","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,357,4,"ND",0,0,0,0
"5878","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,357,5,"ND",0,0,0,0
"5879","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,357,6,"ND",0,0,0,0
"5880","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,357,7,"ND",0,0,0,0
"5881","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,321,1,"D",0,0,1,0
"5882","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,321,2,"ND",0,0,0,0
"5883","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,321,3,"ND",0,0,0,0
"5884","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,321,4,"D",0,0,1,0
"5885","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,321,5,"ND",0,0,0,0
"5886","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,321,6,"ND",0,0,0,0
"5887","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",24,321,7,"ND",0,0,0,0
"5888","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,386,1,"ND",0,0,0,0
"5889","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,386,2,"ND",0,0,0,0
"5890","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,386,3,"ND",0,0,0,0
"5891","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,386,4,"D",0,0,1,0
"5892","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,386,5,"ND",0,0,0,0
"5893","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,386,6,"ND",0,0,0,0
"5894","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,386,7,"D",1,0,0,0
"5895","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,315,1,"ND",0,0,0,0
"5896","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,315,2,"ND",0,0,0,0
"5897","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,315,3,"ND",0,0,0,0
"5898","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,315,4,"ND",0,0,0,0
"5899","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,315,5,"ND",0,0,0,0
"5900","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,315,6,"ND",0,0,0,0
"5901","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,315,7,"ND",0,0,0,0
"5902","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,333,1,NA,0,0,0,0
"5903","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,333,2,NA,0,0,0,0
"5904","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,333,3,NA,0,0,0,0
"5905","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,333,4,NA,0,0,0,0
"5906","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,333,5,NA,0,0,0,0
"5907","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,333,6,NA,0,0,0,0
"5908","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,333,7,NA,0,0,0,0
"5909","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,454,1,"D",0,0,0,0
"5910","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,454,2,"D",1,0,0,0
"5911","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,454,3,"ND",0,0,0,0
"5912","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,454,4,"D",1,0,0,0
"5913","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,454,5,"ND",0,0,0,0
"5914","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,454,6,"D",1,0,0,0
"5915","8/21/18","8/10/18",11,13,"Endo_Free","Exp","Free",36,454,7,"ND",0,0,0,0
"5916","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Free",0,414,1,"D",1,0,0,0
"5917","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Free",0,414,2,"ND",0,0,0,0
"5918","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Free",0,414,3,"D",0,0,1,0
"5919","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Free",0,414,4,"D",0,0,1,0
"5920","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Free",0,414,5,"D",0,0,1,0
"5921","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Free",0,414,6,"ND",0,0,0,0
"5922","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Free",0,414,7,"D",0,0,1,0
"5923","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,85,1,"D",0,0,1,0
"5924","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,85,2,"ND",0,0,0,0
"5925","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,85,3,"D",0,0,1,0
"5926","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,85,4,"D",1,0,0,0
"5927","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,85,5,"ND",0,0,0,0
"5928","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,85,6,"ND",0,0,0,0
"5929","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,85,7,"D",1,0,1,0
"5930","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,59,1,"ND",0,0,0,0
"5931","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,59,2,"ND",0,0,0,1
"5932","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,59,3,"D",0,0,1,0
"5933","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,59,4,"D",1,0,0,0
"5934","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,59,5,"ND",0,0,0,0
"5935","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,59,6,"ND",0,0,0,0
"5936","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,59,7,"ND",0,0,0,1
"5937","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,294,1,"D",0,0,1,0
"5938","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,294,2,"ND",0,0,0,0
"5939","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,294,3,"D",1,0,0,0
"5940","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,294,4,"ND",0,0,0,1
"5941","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,294,5,"D",0,0,0,0
"5942","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,294,6,"D",0,0,1,0
"5943","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,294,7,"ND",0,0,0,0
"5944","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,286,1,"ND",0,0,0,0
"5945","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,286,2,"D",1,0,1,0
"5946","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,286,3,"D",1,0,0,0
"5947","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,286,4,"ND",0,0,0,0
"5948","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,286,5,"ND",0,0,0,0
"5949","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,286,6,"ND",0,0,0,0
"5950","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",12,286,7,"ND",0,0,0,0
"5951","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",24,214,1,"ND",0,0,0,1
"5952","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",24,214,2,"D",0,0,0,0
"5953","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",24,214,3,"D",1,0,1,0
"5954","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",24,214,4,"ND",0,0,0,0
"5955","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",24,214,5,"D",1,0,0,0
"5956","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",24,214,6,"ND",0,0,0,0
"5957","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",24,214,7,"D",0,0,1,1
"5958","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",24,46,1,"D",0,0,1,0
"5959","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",24,46,2,"D",0,0,1,0
"5960","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",24,46,3,"ND",0,0,0,0
"5961","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",24,46,4,"ND",0,0,0,1
"5962","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",24,46,5,"D",0,0,0,0
"5963","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",24,46,6,"D",0,0,1,0
"5964","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",24,46,7,"D",1,0,0,0
"5965","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",24,171,1,"ND",0,0,0,1
"5966","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",24,171,2,"D",0,0,1,0
"5967","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",24,171,3,"D",0,0,1,0
"5968","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",24,171,4,"D",1,0,0,0
"5969","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",24,171,5,"ND",0,0,0,0
"5970","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",24,171,6,"ND",0,0,0,0
"5971","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",24,171,7,"ND",0,0,0,0
"5972","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",24,34,1,"ND",0,0,0,0
"5973","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",24,34,2,"ND",0,0,0,0
"5974","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",24,34,3,"D",1,0,1,0
"5975","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",24,34,4,"ND",0,0,0,0
"5976","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",24,34,5,"ND",0,0,0,0
"5977","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",24,34,6,"D",1,0,1,0
"5978","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",24,34,7,"ND",0,0,0,0
"5979","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,206,1,"ND",0,0,0,0
"5980","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,206,2,"D",1,0,0,0
"5981","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,206,3,"D",0,0,1,0
"5982","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,206,4,"D",0,0,1,0
"5983","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,206,5,"D",1,0,1,0
"5984","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,206,6,"ND",0,0,0,0
"5985","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,206,7,"ND",0,0,0,0
"5986","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",36,211,1,"ND",0,0,0,0
"5987","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",36,211,2,"ND",0,0,0,0
"5988","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",36,211,3,"ND",0,0,0,0
"5989","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",36,211,4,"D",1,0,0,0
"5990","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",36,211,5,"ND",0,0,0,1
"5991","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",36,211,6,"D",0,0,0,0
"5992","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Confirmed",36,211,7,"ND",0,0,0,0
"5993","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,111,1,"ND",0,0,0,1
"5994","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,111,2,"D",0,0,0,0
"5995","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,111,3,"D",0,0,1,0
"5996","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,111,4,"ND",0,0,0,0
"5997","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,111,5,"D",1,0,0,0
"5998","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,111,6,"ND",0,0,0,0
"5999","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,111,7,"ND",0,0,0,0
"6000","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,274,1,"ND",0,0,0,0
"6001","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,274,2,"ND",0,0,0,1
"6002","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,274,3,"D",0,0,0,1
"6003","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,274,4,"D",1,0,0,0
"6004","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,274,5,"ND",0,0,0,0
"6005","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,274,6,"D",1,0,0,0
"6006","8/21/18","8/10/18",11,14,"Endo_Inoc","Exp","Inoculated",36,274,7,"ND",0,0,0,0
"6007","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",0,340,1,"ND",0,0,0,0
"6008","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",0,340,2,"ND",0,0,0,0
"6009","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",0,340,3,"D",1,0,0,0
"6010","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",0,340,4,"D",1,0,1,0
"6011","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",0,340,5,"D",1,0,0,0
"6012","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",0,340,6,"ND",0,0,0,1
"6013","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",0,340,7,"D",1,0,0,0
"6014","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,393,1,"ND",0,0,0,0
"6015","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,393,2,"D",1,0,0,0
"6016","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,393,3,"D",1,0,1,0
"6017","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,393,4,"ND",0,0,0,0
"6018","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,393,5,"ND",0,0,0,0
"6019","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,393,6,"ND",0,0,0,1
"6020","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,393,7,"D",0,0,0,0
"6021","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,432,1,"D",1,0,0,0
"6022","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,432,2,"D",0,0,1,0
"6023","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,432,3,"ND",0,0,0,0
"6024","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,432,4,"ND",0,0,0,0
"6025","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,432,5,"ND",0,0,0,0
"6026","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,432,6,"D",1,0,0,0
"6027","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,432,7,"ND",0,0,0,0
"6028","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,467,1,"D",1,0,1,0
"6029","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,467,2,"ND",0,0,0,0
"6030","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,467,3,"ND",0,0,0,0
"6031","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,467,4,"D",1,0,0,0
"6032","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,467,5,"ND",0,0,0,0
"6033","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,467,6,"ND",0,0,0,0
"6034","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,467,7,"D",0,0,1,0
"6035","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,485,1,"ND",0,0,0,0
"6036","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,485,2,"ND",0,0,0,0
"6037","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,485,3,"ND",0,0,0,0
"6038","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,485,4,"ND",0,0,0,0
"6039","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,485,5,"D",1,0,0,0
"6040","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,485,6,"D",0,0,1,0
"6041","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",12,485,7,"ND",0,0,0,0
"6042","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,376,1,"ND",0,0,0,0
"6043","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,376,2,"ND",0,0,0,0
"6044","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,376,3,"ND",0,0,0,0
"6045","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,376,4,"D",1,0,0,0
"6046","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,376,5,"D",0,0,0,0
"6047","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,376,6,"ND",0,0,0,0
"6048","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,376,7,"D",0,0,1,0
"6049","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,404,1,"D",0,0,1,0
"6050","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,404,2,"ND",0,0,0,0
"6051","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,404,3,"ND",0,0,0,0
"6052","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,404,4,"D",1,0,0,0
"6053","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,404,5,"D",1,0,0,0
"6054","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,404,6,"ND",0,0,0,0
"6055","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,404,7,"D",0,0,1,0
"6056","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,488,1,"D",1,0,0,0
"6057","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,488,2,"D",1,0,1,0
"6058","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,488,3,"ND",0,0,0,0
"6059","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,488,4,"D",0,0,1,0
"6060","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,488,5,"D",1,0,1,0
"6061","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,488,6,"D",0,0,1,0
"6062","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,488,7,"ND",0,0,0,0
"6063","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,324,1,"ND",0,0,0,0
"6064","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,324,2,"ND",0,0,0,0
"6065","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,324,3,"D",1,0,0,0
"6066","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,324,4,"D",1,0,0,0
"6067","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,324,5,"ND",0,0,0,0
"6068","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,324,6,"D",1,0,1,0
"6069","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",24,324,7,"D",1,0,0,0
"6070","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,308,1,"ND",0,0,0,0
"6071","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,308,2,"D",1,0,1,0
"6072","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,308,3,"ND",0,0,0,0
"6073","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,308,4,"ND",0,0,0,0
"6074","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,308,5,"ND",0,0,0,0
"6075","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,308,6,"D",1,0,0,0
"6076","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,308,7,"D",1,0,0,0
"6077","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,459,1,"D",0,0,1,0
"6078","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,459,2,"D",0,0,1,0
"6079","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,459,3,"D",1,0,0,0
"6080","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,459,4,"ND",0,0,0,0
"6081","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,459,5,"ND",0,0,0,1
"6082","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,459,6,"D",0,0,0,0
"6083","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,459,7,"D",1,0,0,0
"6084","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,482,1,"ND",0,0,0,0
"6085","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,482,2,"ND",0,0,0,0
"6086","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,482,3,"ND",0,0,0,0
"6087","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,482,4,"ND",0,0,0,0
"6088","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,482,5,"ND",0,0,0,0
"6089","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,482,6,"ND",0,0,0,0
"6090","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,482,7,"ND",0,0,0,0
"6091","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,303,1,"ND",0,0,0,0
"6092","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,303,2,"ND",0,0,0,0
"6093","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,303,3,"ND",0,0,0,0
"6094","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,303,4,"D",0,0,1,0
"6095","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,303,5,"D",1,0,1,0
"6096","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,303,6,"D",0,0,1,0
"6097","8/22/18","8/10/18",12,15,"Endo_Free","Exp","Free",36,303,7,"ND",0,0,0,0
"6098","8/22/18","8/10/18",12,16,"Endo_Inoc","Exp","Free",0,394,1,"ND",0,0,0,0
"6099","8/22/18","8/10/18",12,16,"Endo_Inoc","Exp","Free",0,394,2,"D",1,0,0,0
"6100","8/22/18","8/10/18",12,16,"Endo_Inoc","Exp","Free",0,394,3,"D",1,0,0,0
"6101","8/22/18","8/10/18",12,16,"Endo_Inoc","Exp","Free",0,394,4,"ND",0,0,0,0
"6102","8/22/18","8/10/18",12,16,"Endo_Inoc","Exp","Free",0,394,5,"ND",0,0,0,0
"6103","8/22/18","8/10/18",12,16,"Endo_Inoc","Exp","Free",0,394,6,"ND",0,0,0,0
"6104","8/22/18","8/10/18",12,16,"Endo_Inoc","Exp","Free",0,394,7,"D",1,0,0,0
"6105","8/22/18","8/10/18",12,16,"Endo_Inoc","Exp","Inoculated",12,196,1,"ND",0,0,0,0
"6106","8/22/18","8/10/18",12,16,"Endo_Inoc","Exp","Inoculated",12,196,2,"ND",0,0,0,1
"6107","8/22/18","8/10/18",12,16,"Endo_Inoc","Exp","Inoculated",12,196,3,"D",0,0,0,0
"6108","8/22/18","8/10/18",12,16,"Endo_Inoc","Exp","Inoculated",12,196,4,"ND",0,0,0,0
"6109","8/22/18","8/10/18",12,16,"Endo_Inoc","Exp","Inoculated",12,196,5,"D",0,0,1,0
"6110","8/22/18","8/10/18",12,16,"Endo_Inoc","Exp","Inoculated",12,196,6,"D",0,0,1,0
"6111","8/22/18","8/10/18",12,16,"Endo_Inoc","Exp","Inoculated",12,196,7,"ND",0,0,0,0
"6112","8/22/18","8/10/18",12,16,"Endo_Inoc","Exp","Inoculated",12,102,1,"D",0,0,1,0
"6113","8/22/18","8/10/18",12,16,"Endo_Inoc","Exp","Inoculated",12,102,2,"D",1,0,1,0
"6114","8/22/18","8/10/18",12,16,"Endo_Inoc","Exp","Inoculated",12,102,3,"ND",0,0,0,0
"6115","8/22/18","8/10/18",12,16,"Endo_Inoc","Exp","Inoculated",12,102,4,"ND",0,0,0,0
"6116","8/22/18","8/10/18",12,16,"Endo_Inoc","Exp","Inoculated",12,102,5,"D",0,0,1,1
